query,name,place_id,full_address,country,city,site,type,description,category,subtypes,rating,reviews,reviews_link,photo,range,email_1,email_2,email_3,instagram,website_title,website_description
"Boutique Hotels, Nice",AC Hotel by Marriott Nice,ChIJQa-uFG3QzRIRXvzB69xMu1g,"59 Promenade Des Anglais EntréE, Rue Honoré Sauvan, 06000 Nice",France,Nice,https://www.marriott.com/en-us/hotels/nceac-ac-hotel-nice/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,Hotel,"Refined quarters in a modern hotel with a rooftop restaurant & pool, plus a Zen garden.",hotels,"Hotel, Meeting planning service",4.2,980,"https://search.google.com/local/reviews?placeid=ChIJQa-uFG3QzRIRXvzB69xMu1g&q=Boutique+Hotels,+Nice&authuser=0&hl=en&gl=FR",https://lh3.googleusercontent.com/gps-proxy/AMy85WIo7uJzWoz7z9AbLdZXi92kbK29yeFLJU0FfIFsbDLTCHUJHJ0SIANxLiTns4Zhr57xMXLdKX_uaCLf2WN63hy26AyWI24UBqPGn846KaJ13KBYljf3suAdNqxZsyvYqw0q0k3xeh8B2l5XFrPlRdqnNQZALaGyGO0p1un_mgeEHvRe3cTKrgDIFQ=w800-h500-k-no,4 stars,diana.zhao@marriott.com,helen.zhu@marriott.com,ray.knokey@marriott.com,https://www.instagram.com/marriottbonvoy,"Hotels in Dublin, Ohio | Columbus Marriott Northwest","Stay at our newly renovated hotel in Dublin, Columbus, Ohio, offering stylish rooms, great dining, event spaces and a convenient location."
"Boutique Hotels, Nice",Alcôve Hôtel,ChIJJcdPNxPRzRIRN6CihW8Yauw,"12 R. Andrioli, 06000 Nice",France,Nice,http://www.alcovehotelnice.com/,Hotel,"Airy rooms with flat-screens, as well as Wi-Fi in an unassuming hotel near a beach.",hotels,Hotel,4.1,237,https://search.google.com/local/reviews?placeid=ChIJJcdPNxPRzRIRN6CihW8Yauw&q=*&authuser=0&hl=en&gl=FR,https://lh5.googleusercontent.com/p/AF1QipOnSPLPdVhRHPhpq1PsJ1_3llzTUgi1fQM8S06r=w800-h500-k-no,3 stars,contact@alcovehotelnice.com,,,,Alcôve Hôtel | Nice | -15% sur ce site officiel,"L'Alcôve Hôtel est situé à côté de la promenade des anglais et des ses plages, dans un quartier commerçant. Jusqu’à -15% en direct."
"Boutique Hotels, Nice",Alcôve Hôtel,ChIJJcdPNxPRzRIRN6CihW8Yauw,"12 R. Andrioli, 06000 Nice",France,Nice,http://www.alcovehotelnice.com/,Hotel,"Airy rooms with flat-screens, as well as Wi-Fi in an unassuming hotel near a beach.",hotels,Hotel,4.1,237,"https://search.google.com/local/reviews?placeid=ChIJJcdPNxPRzRIRN6CihW8Yauw&q=Boutique+Hotels,+Nice&authuser=0&hl=en&gl=FR",https://lh5.googleusercontent.com/p/AF1QipOnSPLPdVhRHPhpq1PsJ1_3llzTUgi1fQM8S06r=w800-h500-k-no,3 stars,contact@alcovehotelnice.com,,,,Alcôve Hôtel | Nice | -15% sur ce site officiel,"L'Alcôve Hôtel est situé à côté de la promenade des anglais et des ses plages, dans un quartier commerçant. Jusqu’à -15% en direct."
"Boutique Hotels, Nice",Amaryllis Hôtel,ChIJORAr3AfQzRIRKLEHhGlN0-k,"5 Rue d'Alsace-Lorraine, 06000 Nice",France,Nice,http://www.hotelamaryllis.com/,Hotel,"Unfussy hotel offering relaxed rooms with flat-screens & free Wi-Fi, plus a guest lounge.",hotels,Hotel,3.8,282,"https://search.google.com/local/reviews?placeid=ChIJORAr3AfQzRIRKLEHhGlN0-k&q=Boutique+Hotels,+Nice&authuser=0&hl=en&gl=FR",https://lh5.googleusercontent.com/p/AF1QipOQ7tpZ5hB4rjhn3cemikmWr9K-gp_4LGCSzgfk=w800-h500-k-no,3 stars,reception@hotelamaryllis.com,booking@hotelamaryllis.com,,,"Hotel Amaryllis Nice | Nice, Official Website",Hotel Amaryllis Nice: 3-star hotel in the centre of Nice. Excellent high quality with good value. Book at the best price on our official website
"Boutique Hotels, Nice",Aparthotel Adagio Access Nice Magnan,ChIJV-VkCGrQzRIRgbbk7PeB-Xw,"12 Av. de la Californie, 06200 Nice",France,Nice,https://www.adagio-city.com/fr/hotel-8383-aparthotel-adagio-access-nice-magnan/index.shtml?utm_source=googleMaps,Hotel,"Unfussy pick offering casual studio & 1-bedroom apartments with WiFi & kitchens, plus a pool.",hotels,Hotel,3.9,488,"https://search.google.com/local/reviews?placeid=ChIJV-VkCGrQzRIRgbbk7PeB-Xw&q=Boutique+Hotels,+Nice&authuser=0&hl=en&gl=FR",https://lh3.googleusercontent.com/gps-proxy/AMy85WL3QUE4_wRbg0L-HZINIvXgCrIrQ2QYX5TQ6G3_UhBQ0P74iQglQYVzFuaE-qA0xMYK_RUubpr-wbyWYtnwh2swKI5WuFnJgViGLfMOOa2x0ZSRpQ_ua_YcNENeMhZDX-8asNl8qlHe9Ce0T8KLAwaPKUITHnuRqTQasGltewJnLEcfQkL1sccd=w800-h500-k-no,2 stars,laura.lefeuvre@adagio-city.com,ana.minkley@adagio-city.com,benjamin.failler@adagio-city.com,https://www.instagram.com/aparthotels_adagio,Appart hotel : trouvez votre appartement hôtel sur Adagio n°1 en Europe,Adagio dispose du plus grand réseau d'aparthotels avec + 120 adresses. Apart hotel avec cuisine équipée au meilleur prix !
"Boutique Hotels, Nice",Aparthotel Adagio Access Nice Magnan,ChIJV-VkCGrQzRIRgbbk7PeB-Xw,"12 Av. de la Californie, 06200 Nice",France,Nice,https://www.adagio-city.com/fr/hotel-8383-aparthotel-adagio-access-nice-magnan/index.shtml?utm_source=googleMaps,Hotel,"Unfussy pick offering casual studio & 1-bedroom apartments with WiFi & kitchens, plus a pool.",hotels,Hotel,3.9,488,"https://search.google.com/local/reviews?placeid=ChIJV-VkCGrQzRIRgbbk7PeB-Xw&q=Boutique+Hotels,+Nice&authuser=0&hl=en&gl=FR",https://lh3.googleusercontent.com/gps-proxy/AMy85WL3QUE4_wRbg0L-HZINIvXgCrIrQ2QYX5TQ6G3_UhBQ0P74iQglQYVzFuaE-qA0xMYK_RUubpr-wbyWYtnwh2swKI5WuFnJgViGLfMOOa2x0ZSRpQ_ua_YcNENeMhZDX-8asNl8qlHe9Ce0T8KLAwaPKUITHnuRqTQasGltewJnLEcfQkL1sccd=w800-h500-k-no,2 stars,laura.lefeuvre@adagio-city.com,ana.minkley@adagio-city.com,benjamin.failler@adagio-city.com,https://www.instagram.com/aparthotels_adagio,Appart hotel : trouvez votre appartement hôtel sur Adagio n°1 en Europe,Adagio dispose du plus grand réseau d'aparthotels avec + 120 adresses. Apart hotel avec cuisine équipée au meilleur prix !
"Boutique Hotels, Nice",Aparthotel Adagio Nice Centre,ChIJQU-dKbbazRIRvLc6eKguYhI,"22 Bd Du, Bd Général Louis Delfino, 06300 Nice",France,Nice,https://www.adagio-city.com/fr/hotel-B2H8-aparthotel-adagio-nice-centre/index.shtml?utm_source=googleMaps,Hotel,"Contemporary apartment hotel with informal units, plus a seasonal rooftop pool & a 24-hour gym.",hotels,Hotel,3.9,876,"https://search.google.com/local/reviews?placeid=ChIJQU-dKbbazRIRvLc6eKguYhI&q=Boutique+Hotels,+Nice&authuser=0&hl=en&gl=FR",https://lh5.googleusercontent.com/p/AF1QipMEZmLMn3nNfJI_4UnL5Gtzs3GgsnGxJxBRHUg5=w800-h500-k-no,3 stars,laura.lefeuvre@adagio-city.com,ana.minkley@adagio-city.com,benjamin.failler@adagio-city.com,https://www.instagram.com/aparthotels_adagio,Appart hotel : trouvez votre appartement hôtel sur Adagio n°1 en Europe,Adagio dispose du plus grand réseau d'aparthotels avec + 120 adresses. Apart hotel avec cuisine équipée au meilleur prix !
"Boutique Hotels, Nice",Aparthotel Adagio Nice Centre,ChIJQU-dKbbazRIRvLc6eKguYhI,"22 Bd Du, Bd Général Louis Delfino, 06300 Nice",France,Nice,https://www.adagio-city.com/fr/hotel-B2H8-aparthotel-adagio-nice-centre/index.shtml?utm_source=googleMaps,Hotel,"Contemporary apartment hotel with informal units, plus a seasonal rooftop pool & a 24-hour gym.",hotels,Hotel,3.9,876,"https://search.google.com/local/reviews?placeid=ChIJQU-dKbbazRIRvLc6eKguYhI&q=Boutique+Hotels,+Nice&authuser=0&hl=en&gl=FR",https://lh5.googleusercontent.com/p/AF1QipMEZmLMn3nNfJI_4UnL5Gtzs3GgsnGxJxBRHUg5=w800-h500-k-no,3 stars,laura.lefeuvre@adagio-city.com,ana.minkley@adagio-city.com,benjamin.failler@adagio-city.com,https://www.instagram.com/aparthotels_adagio,Appart hotel : trouvez votre appartement hôtel sur Adagio n°1 en Europe,Adagio dispose du plus grand réseau d'aparthotels avec + 120 adresses. Apart hotel avec cuisine équipée au meilleur prix !
"Boutique Hotels, Nice",Aparthotel AMMI Nice Lafayette,ChIJzdDt9Z_bzRIRpqO3iEvgHJM,"32 Rue de l'Hôtel des Postes, 06000 Nice",France,Nice,https://www.ammihotels.com/en/ammi-nice-lafayette,Hotel,,hotels,Hotel,4.9,85,https://search.google.com/local/reviews?placeid=ChIJzdDt9Z_bzRIRpqO3iEvgHJM&q=*&authuser=0&hl=en&gl=FR,https://lh5.googleusercontent.com/p/AF1QipPGvGYrk54CdpBLbABT66wivNv41Si_j8pD_yDf=w800-h500-k-no,3 stars,bonjour@ammihotels.com,commercial@ammihotels.com,contact@hotelducentre-nice.com,https://www.instagram.com/ammihotels,AMMI Hôtels et Aparthôtels |  Nice | Site Officiel,"5 boutique hôtels & aparthotels milieu de gamme, au cœur de Nice et leaders en satisfaction client"
"Boutique Hotels, Nice",Aparthotel AMMI Nice Massena (ex Ajoupa),ChIJT65mJqHazRIRK2h-jGNsDhI,"4 Rue Massena, 06000 Nice",France,Nice,https://www.amminicemassena.com/fr/,Hotel,"City center apartment hotel offering bright units with kitchens, flat-screen TVs & free Wi-Fi.",hotels,"Hotel, Extended stay hotel",4.5,963,"https://search.google.com/local/reviews?placeid=ChIJT65mJqHazRIRK2h-jGNsDhI&q=Boutique+Hotels,+Nice&authuser=0&hl=en&gl=FR",https://lh5.googleusercontent.com/p/AF1QipMf-WuzW_V0pVhdA-rQo1UfewgqJHoqJtSd8r0U=w800-h500-k-no,,bonjour@amminicemassena.com,,,https://www.instagram.com/amminicemassena,Aparthotel AMMI Nice Massena - Official Website - Best Price Guaranteed,"Our aparthotel is the ideal place for your vacation or business trips. Located in the center of Nice, a stone's throw from must-see attractions such as Place Masséna and 5 minutes from the beach, it offers everything you will need for a successful stay."
"Boutique Hotels, Nice",Aparthotel AMMI Vieux Nice,ChIJW5oMEbvazRIRHZmxJjIQjo8,"10 Bd Jean Jaurès, 06300 Nice",France,Nice,https://www.ammihotels.com/ammi-vieux-nice,Hotel,"Snug units, some with balconies, in a bright, informal apartment hotel set in the old town.",hotels,Hotel,4.9,245,"https://search.google.com/local/reviews?placeid=ChIJW5oMEbvazRIRHZmxJjIQjo8&q=Boutique+Hotels,+Nice&authuser=0&hl=en&gl=FR",https://lh5.googleusercontent.com/p/AF1QipPUbORNlxdBEHj_zvdbYI13xYJz5ZXJJcx4YHgA=w800-h500-k-no,3 stars,bonjour@ammihotels.com,commercial@ammihotels.com,contact@hotelducentre-nice.com,https://www.instagram.com/ammihotels,AMMI Hôtels et Aparthôtels |  Nice | Site Officiel,"5 boutique hôtels & aparthotels milieu de gamme, au cœur de Nice et leaders en satisfaction client"
"Boutique Hotels, Nice",ApartHotel Riviera,ChIJsfWG3rzazRIR6YC0DNTTN-o,"12 Rue Jules Gilly, 06300 Nice",France,Nice,http://www.myflatinnice.com/,Hotel,,hotels,"Hotel, Short term apartment rental agency, Holiday apartment",3.7,70,"https://search.google.com/local/reviews?placeid=ChIJsfWG3rzazRIR6YC0DNTTN-o&q=Boutique+Hotels,+Nice&authuser=0&hl=en&gl=FR",https://lh3.googleusercontent.com/gps-proxy/AMy85WJjeLMaqV6yHFZKa6cZ8Ez7NZvCGD6uXB6SOK5s5J15e0153FKTcojJH_vWZ3Yhb1cZxcMbUicZtsrQEIWMTKrQeCKS_YmUqYQ-NBBmvWsCCSWmc0DxyJ2x2qpG-DxMternG62Y0YH0rtvdRc2P3QDIQfxxcLVo9f7EnOyeah9t0DG2DctA07Ercw=w800-h500-k-no,,contact@myflatinnice.com,,,https://www.instagram.com/nice.riviera2019,My Flat in Nice – Rent a furnished apartment in Nice,"Rent a furnished apartment in Nice with My Flat In Nice. furnished Flats and apartments for rent in 
Nice French Riviera­ holiday apartment in Nice."
"Boutique Hotels, Nice",Aria,ChIJk0TAGQnQzRIR3vWnLADq1gU,"15 Av. Auber, 06000 Nice",France,Nice,https://www.hotel-aria.fr/,Hotel,"Stylish hotel offering relaxed rooms (some with balconies), plus complimentary WiFi.",hotels,Hotel,4.2,298,"https://search.google.com/local/reviews?placeid=ChIJk0TAGQnQzRIR3vWnLADq1gU&q=Boutique+Hotels,+Nice&authuser=0&hl=en&gl=FR",https://lh3.googleusercontent.com/gps-proxy/AMy85WJemPr1YVHnY0AJFJZjY7yDFB6HlAqREMpiXheN96yjS8lhQ9HewNc6eG94UWJ5TTKqej1HwJEOki2CkuXf9Ne5ALioKCj3_34XBH-jWj6VDwzd9iCxbAQBbUn2GOi4xyUgqrmAXRQQI69DytftGW4vGH9VcIpqz4vXIc0oomzwSKJmeP_XkM0x=w800-h500-k-no,3 stars,contact@hotel-aria.fr,,,https://www.instagram.com/explore,Hôtel Aria *** au centre ville de Nice proche de la plage,Hôtel Aria - Hôtel Nice centre-ville - hôtel de charme 3* à quelques minutes de la Promenade des Anglais et des plages. Découvrez nos chambres à Nice centre
"Boutique Hotels, Nice",Arome Hotel,ChIJAQC0Gw3QzRIR7tdM1xXiuAg,"65 Rue de la Buffa, 06000 Nice",France,Nice,http://aromehotelnice.com/,Hotel,,hotels,Hotel,4.9,180,"https://search.google.com/local/reviews?placeid=ChIJAQC0Gw3QzRIR7tdM1xXiuAg&q=Boutique+Hotels,+Nice&authuser=0&hl=en&gl=FR",https://lh5.googleusercontent.com/p/AF1QipNgDEFZAMOoQ60RwSNnafKKbfzJ2daMPLdadrXK=w800-h500-k-no,3 stars,info@aromehotelnice.com,,,,Accueil - Arome Hotel Nice,
"Boutique Hotels, Nice",Auberge de la Baronne,ChIJ6bSQhgDOzRIRm6CNxr7pTKA,"Quartier la BARONNE, La FR, 326 Rte de Gattières, 06610 La Gaude",France,La Gaude,,Hotel,"Pared-back rooms in a humble hotel offering a dining room, an informal bar & free parking.",hotels,Hotel,4.1,170,"https://search.google.com/local/reviews?placeid=ChIJ6bSQhgDOzRIRm6CNxr7pTKA&q=Boutique+Hotels,+Nice&authuser=0&hl=en&gl=FR",https://lh5.googleusercontent.com/p/AF1QipPWH0g3JBL1QCcVfu6N6LhrnfLR33GA5adhQBQt=w800-h500-k-no,,,,,,,
"Boutique Hotels, Nice",B & B - B & B - VISTA AZZURRA,ChIJY6w-rh3QzRIR7UBWw3sWLAI,"80 Bd Mantega Righi, 06100 Nice",France,Nice,http://www.chambresdhotes-nice-cotedazur-provence.com/,Bed & breakfast,An airy room & a suite in a quaint hilltop property offering a seasonal pool with sea views.,Chambre d'hôtes,Bed & breakfast,4.5,10,"https://search.google.com/local/reviews?placeid=ChIJY6w-rh3QzRIR7UBWw3sWLAI&q=Boutique+Hotels,+Nice&authuser=0&hl=en&gl=FR",https://lh5.googleusercontent.com/p/AF1QipN6id6tWMhZHgqSVJxfVhSvfX9o2ABrpk06tlsS=w800-h500-k-no,,vistaazzurranice@gmail.com,micatal@icloud.com,,,maison d'hôtes- nice-guest house-b and b-vacances-location-,hebergement chambres d'hôtes-nice-provence-cote d'azur-france-guest houser
"Boutique Hotels, Nice",B & B - B & B - VISTA AZZURRA,ChIJY6w-rh3QzRIR7UBWw3sWLAI,"80 Bd Mantega Righi, 06100 Nice",France,Nice,http://www.chambresdhotes-nice-cotedazur-provence.com/,Bed & breakfast,An airy room & a suite in a quaint hilltop property offering a seasonal pool with sea views.,Chambre d'hôtes,Bed & breakfast,4.5,10,"https://search.google.com/local/reviews?placeid=ChIJY6w-rh3QzRIR7UBWw3sWLAI&q=Boutique+Hotels,+Nice&authuser=0&hl=en&gl=FR",https://lh5.googleusercontent.com/p/AF1QipN6id6tWMhZHgqSVJxfVhSvfX9o2ABrpk06tlsS=w800-h500-k-no,,vistaazzurranice@gmail.com,micatal@icloud.com,,,maison d'hôtes- nice-guest house-b and b-vacances-location-,hebergement chambres d'hôtes-nice-provence-cote d'azur-france-guest houser
"Boutique Hotels, Nice",B&B Hôtel Nice Stade Riviera,ChIJUTsOpvLRzRIRxG4RmaYuKDE,"311 Bd du Mercantour, 06200 Nice",France,Nice,https://www.hotel-bb.com/fr/hotel/nice-stade-riviera?utm_source=googlemaps,Hotel,,hotels,Hotel,4.6,26,"https://search.google.com/local/reviews?placeid=ChIJUTsOpvLRzRIRxG4RmaYuKDE&q=Boutique+Hotels,+Nice&authuser=0&hl=en&gl=FR",https://lh3.googleusercontent.com/gps-proxy/AMy85WId34X_7wI6kGHQedEfzY6hdGP9Awq5A3Nw72wUboUz1btQpTZNV7HRIDsRA4T3qZAhWVTo4qJg8mDByANJDrfKvn5ZVhSTw3FGH-lYyRl9cMq4ZQolGVMcN1SVnz7z0PIWrwYoxTwD7tURn0Pc9nLAnZuZkaM7Ig9GNMmcPqG2dfyc5-_dsD0=w800-h500-k-no,,markus.bornemann@hotel-bb.com,estelle_lavaud@hotel-bb.com,flora_huguet@hotel-bb.com,https://www.instagram.com/bbhotelsportugal,Affordable hotels in Europe and in the world | B&B HOTELS,Book your hotel online now: enjoy the best prices at B&B HOTELS in Europe and in the world with our exclusive promotions!
"Boutique Hotels, Nice",B&B Hôtel Nice Stade Riviera,ChIJUTsOpvLRzRIRxG4RmaYuKDE,"311 Bd du Mercantour, 06200 Nice",France,Nice,https://www.hotel-bb.com/fr/hotel/nice-stade-riviera?utm_source=googlemaps,Hotel,,hotels,Hotel,4.6,26,"https://search.google.com/local/reviews?placeid=ChIJUTsOpvLRzRIRxG4RmaYuKDE&q=Boutique+Hotels,+Nice&authuser=0&hl=en&gl=FR",https://lh3.googleusercontent.com/gps-proxy/AMy85WId34X_7wI6kGHQedEfzY6hdGP9Awq5A3Nw72wUboUz1btQpTZNV7HRIDsRA4T3qZAhWVTo4qJg8mDByANJDrfKvn5ZVhSTw3FGH-lYyRl9cMq4ZQolGVMcN1SVnz7z0PIWrwYoxTwD7tURn0Pc9nLAnZuZkaM7Ig9GNMmcPqG2dfyc5-_dsD0=w800-h500-k-no,,markus.bornemann@hotel-bb.com,estelle_lavaud@hotel-bb.com,flora_huguet@hotel-bb.com,https://www.instagram.com/bbhotelsportugal,Affordable hotels in Europe and in the world | B&B HOTELS,Book your hotel online now: enjoy the best prices at B&B HOTELS in Europe and in the world with our exclusive promotions!
"Boutique Hotels, Nice",Best Western Hôtel Lakmi Nice,ChIJjyST8gvQzRIRF1-cgdb1U4M,"44 Av. du Marechal Foch, 06000 Nice",France,Nice,http://www.hotel-lakmi-nice.com/?utm_source=page_googleplus,Hotel,"Low-key rooms in an elegant property with a business center, meeting rooms & free Wi-Fi.",hotels,Hotel,4.4,968,"https://search.google.com/local/reviews?placeid=ChIJjyST8gvQzRIRF1-cgdb1U4M&q=Boutique+Hotels,+Nice&authuser=0&hl=en&gl=FR",https://lh5.googleusercontent.com/p/AF1QipPOeH-tZjFbzjrCT_3k-1Gxf8mfwDHPnfM5M0K5=w800-h500-k-no,3 stars,booking@hotel-lakmi-nice.com,,,https://www.instagram.com/hotellakmi,Best Western Hotel Lakmi Nice I Site Officiel Hotel Nice 3 étoiles,Profitez toute l’année des meilleures offres et promotions de votre hôtel 3* situé dans le centre-ville de Nice sur le site officiel.  Meilleur tarif garanti!
"Boutique Hotels, Nice",Best Western Hotel Roosevelt,ChIJuzWmUafazRIR421Q5JTfcCE,"16 Rue du Maréchal Joffre, 06000 Nice",France,Nice,https://hotelroosevelt.fr/,Hotel,"Casual property offering unfussy rooms with complimentary Wi-Fi, plus an exercise room.",hotels,"Hotel, Indoor lodging",4.1,443,"https://search.google.com/local/reviews?placeid=ChIJuzWmUafazRIR421Q5JTfcCE&q=Boutique+Hotels,+Nice&authuser=0&hl=en&gl=FR",https://lh5.googleusercontent.com/p/AF1QipNgn5nbaOORm3TTHaMMMyTqlVaBnxU-vdW_peFy=w800-h500-k-no,4 stars,info@hotelroosevelt.fr,,,https://www.instagram.com/hotel.roosevelt,Hotel Luxe Center Nice Best Western Hotel Roosevelt Côte d´Azur | Hôtel Luxe Centre Nice Best Western Roosevelt,The Hotel Roosevelt center Nice is the promise of an unforgettable stay in our establishment. live a unique tourist and sensory experience.
"Boutique Hotels, Nice",Best Western Plus Hôtel Brice Garden Nice,ChIJjyST8gvQzRIR7PuyN711YP4,"44 Rue du Maréchal Joffre, 06000 Nice",France,Nice,http://www.hotelbricegarden.com/?utm_source=page_googleplus,Hotel,"Chic lodging offering sleek rooms, a garden with a patio & access to a private beach.",hotels,Hotel,4.3,843,"https://search.google.com/local/reviews?placeid=ChIJjyST8gvQzRIR7PuyN711YP4&q=Boutique+Hotels,+Nice&authuser=0&hl=en&gl=FR",https://lh5.googleusercontent.com/p/AF1QipPmjJOER4itFFQwzEYqmejLDq46-xZE8SauvXNZ=w800-h500-k-no,4 stars,booking@hotelbricegarden.com,,,https://www.instagram.com/hotelbricegarden,Best Western Plus Hôtel Brice Garden Nice I Site Officiel l Hotel 4 étoiles Nice,Profitez toute l’année des meilleures offres et promotions de votre hôtel 4* idéalement situé dans le centre-ville de Nice. Meilleur tarif garanti !
"Boutique Hotels, Nice",Best Western Plus Hôtel Masséna Nice,ChIJOXXGBaTazRIRD3j_exYWCwA,"58 Rue Gioffredo, 06000 Nice",France,Nice,http://www.hotel-massena-nice.com/?utm_source=page_googleplus,Hotel,"Stylish hotel with free Wi-Fi, a lounge/bar & 4 meeting rooms, plus private beach access (fee).",hotels,Hotel,4.2,1564,"https://search.google.com/local/reviews?placeid=ChIJOXXGBaTazRIRD3j_exYWCwA&q=Boutique+Hotels,+Nice&authuser=0&hl=en&gl=FR",https://lh5.googleusercontent.com/p/AF1QipPovX0o77pfTm261hJ7be3yN5RKCc1r3zW9ZyIe=w800-h500-k-no,4 stars,booking@hotel-massena-nice.com,ebusiness@hotel-massena-nice.com,,https://www.instagram.com/hotel_massena,Best Western Plus Hotel Massena Nice I Site Officiel l Hotel 4 étoiles Nice,Profitez toute l’année des meilleures offres et promotions de votre hôtel 4* idéalement situé dans le centre-ville de Nice sur le site officiel.  Meilleur tarif garanti !
"Boutique Hotels, Nice",Best Western Plus Nice Cosy Hotel,ChIJbdxl7QfQzRIRfww4sR3T00A,"3 Rue de Belgique, 06000 Nice",France,Nice,https://www.nice-cosy-hotel.com/,Hotel,"Simply decorated rooms with free Wi-Fi, plus a business center & 2 meeting rooms.",hotels,"Hotel, Lodging",3.4,543,"https://search.google.com/local/reviews?placeid=ChIJbdxl7QfQzRIRfww4sR3T00A&q=Boutique+Hotels,+Nice&authuser=0&hl=en&gl=FR",https://lh5.googleusercontent.com/p/AF1QipOcwLTGTRfH2RMQoEOlijdq1wUPnWHJQwXcwrfv=w800-h500-k-no,4 stars,contact@nice-cosy-hotel.com,reservation@nice-cosy-hotel.com,groupe@nice-cosy-hotel.com,https://www.instagram.com/bestwesternplusnicecosyhotel,Nice Cosy Hotel,
"Boutique Hotels, Nice",BOUTIQUE HOTEL NEPTUNE NICE,ChIJz22SMKHazRIRZpsMaIeg5dU,"2 Rue Massena, 06000 Nice",France,Nice,https://boutiquehotelneptunenice.la-fr.com/,Hotel,"Laid-back rooms, some featuring balconies, in an unpretentious city-center hotel.",hotels,Hotel,4.2,114,"https://search.google.com/local/reviews?placeid=ChIJz22SMKHazRIRZpsMaIeg5dU&q=Boutique+Hotels,+Nice&authuser=0&hl=en&gl=FR",https://lh3.googleusercontent.com/gps-proxy/AMy85WKtop2THcD6-abTRq1gQp8mg9ULGIfTXElnocLZI2SJvZ_kPa7lNfmwtn24B_9LMr1nNabMQrQQh3wJ73_YmaeZ7datVzZVmrp0fqtKaQdQjxPBhJEHRzcnueQKgzMRwsGZUgtkEKTKq5NzdbJ_O3MIUA7ql23PBn_rS7C7D7k0zMGAfmBpNRnxQw=w800-h500-k-no,,hotel.contact.us@gmail.com,,,,"Boutique Hôtel Neptune Nice, Nice. Booking Website","Book from $87 on the Boutique Hôtel Neptune Nice website at Nice, France. Free cancellation! Call us today +33 4 93 92 66 90."
"Boutique Hotels, Nice",BOUTIQUE HOTEL NEPTUNE NICE,ChIJz22SMKHazRIRZpsMaIeg5dU,"2 Rue Massena, 06000 Nice",France,Nice,https://boutiquehotelneptunenice.la-fr.com/,Hotel,"Laid-back rooms, some featuring balconies, in an unpretentious city-center hotel.",hotels,Hotel,4.2,114,"https://search.google.com/local/reviews?placeid=ChIJz22SMKHazRIRZpsMaIeg5dU&q=Boutique+Hotels,+Nice&authuser=0&hl=en&gl=FR",https://lh3.googleusercontent.com/gps-proxy/AMy85WKtop2THcD6-abTRq1gQp8mg9ULGIfTXElnocLZI2SJvZ_kPa7lNfmwtn24B_9LMr1nNabMQrQQh3wJ73_YmaeZ7datVzZVmrp0fqtKaQdQjxPBhJEHRzcnueQKgzMRwsGZUgtkEKTKq5NzdbJ_O3MIUA7ql23PBn_rS7C7D7k0zMGAfmBpNRnxQw=w800-h500-k-no,,hotel.contact.us@gmail.com,,,,"Boutique Hôtel Neptune Nice, Nice. Booking Website","Book from $87 on the Boutique Hôtel Neptune Nice website at Nice, France. Free cancellation! Call us today +33 4 93 92 66 90."
"Boutique Hotels, Nice",Caphotel,ChIJWynkFWrRzRIR18dUbOOnH7U,"190 Av. Georges Guynemer, 06700 Saint-Laurent-du-Var",France,St-Laurent-du-Var,,Hotel,,hotels,Hotel,4.6,16,"https://search.google.com/local/reviews?placeid=ChIJWynkFWrRzRIR18dUbOOnH7U&q=Boutique+Hotels,+Nice&authuser=0&hl=en&gl=FR",https://lh5.googleusercontent.com/p/AF1QipMX9B8_tey452PEwR1_W9BOlE7ttcdyRXcAQNnb=w800-h500-k-no,,,,,,,
"Boutique Hotels, Nice",Carlton,ChIJUe5kjgnQzRIRFx7hb5K93m4,"26 Bd Victor Hugo, 06000 Nice",France,Nice,https://www.hotel-carlton-nice.com/,Hotel,"Classic property offering bright, airy rooms, some with balconies & garden views, plus free Wi-Fi.",hotels,Hotel,3.4,266,https://search.google.com/local/reviews?placeid=ChIJUe5kjgnQzRIRFx7hb5K93m4&q=*&authuser=0&hl=en&gl=FR,https://lh5.googleusercontent.com/p/AF1QipNfCgAcobeEtlDuQQyBob3kaWSRxjkivqIWTTxR=w800-h500-k-no,3 stars,info@hotel-carlton-nice.com,,,https://www.instagram.com/hotelcarltonnice,Hotel Carlton Nice,"Situé en plein cœur de Nice, l’Hôtel Carlton vous accueille lors de vos séjours Azuréens. Notre établissement, localisé dans le carré d’or de la ville, vous permet de profiter pleinement du patrimoine niçois. Bénéficiez du calme d’un boulevard résidentiel à quelques pas de l’animation de la Place Masséna."
